Id,Probability
31505,0.08151779
31506,0.062007215
31507,0.007276009
31508,0.0010262248
31509,0.002472982
31510,0.045037534
31511,0.45148423
31512,0.14489563
31513,0.4201371
31514,0.024321282
31515,0.020224668
31516,0.61649144
31517,0.0052426597
31518,0.011780301
31519,0.00068760896
31520,0.008120725
31521,0.09375782
31522,0.042185843
31523,0.14205523
31524,0.040139254
31525,0.040320635
31526,0.0070687165
31527,0.3031324
31528,0.0023030972
31529,0.00065456406
31530,0.011616853
31531,0.0009193912
31532,0.9367685
31533,0.0044324393
31534,0.0009274093
31535,0.0068383957
31536,0.0065343445
31537,0.6242546
31538,0.008560953
31539,0.0101911165
31540,0.0055094725
31541,0.8434667
31542,0.0026628762
31543,0.046268564
31544,0.0730041
31545,0.0068859584
31546,0.00056093716
31547,0.07159521
31548,0.051475286
31549,0.6801639
31550,0.005531819
31551,0.59812826
31552,0.014155733
31553,0.0070826528
31554,0.062882364
31555,0.01533289
31556,0.011845751
31557,0.016681027
31558,0.0013632455
31559,0.0056188186
31560,0.070429385
31561,0.055491094
31562,0.002119242
31563,0.31961063
31564,0.0056022424
31565,0.030046837
31566,0.20099553
31567,0.0029185987
31568,0.8968995
31569,0.15989396
31570,0.013643385
31571,0.019765563
31572,0.021360006
31573,0.021440437
31574,0.047718618
31575,0.0058015916
31576,0.0042342446
31577,0.0007977529
31578,0.29021356
31579,0.0081919385
31580,0.0034933595
31581,0.014263566
31582,0.002184651
31583,0.62642384
31584,0.018133968
31585,0.21391033
31586,0.002459764
31587,0.010302839
31588,0.0011274231
31589,0.2688689
31590,0.0031919596
31591,0.0016145717
31592,0.0054008234
31593,0.051446103
31594,0.0056405654
31595,0.018652214
31596,0.0026261166
31597,0.02301788
31598,0.022449527
31599,0.18623163
31600,0.35985094
31601,0.38566285
31602,0.0006617227
31603,0.00033095662
31604,0.0018098492
31605,0.009647004
31606,0.037078533
31607,0.0021514047
31608,0.0029542558
31609,0.0189088
31610,0.034244962
31611,0.032647114
31612,0.011639848
31613,0.032302264
31614,0.021925118
31615,0.00962194
31616,0.013289329
31617,0.01969185
31618,0.033088274
31619,0.0159941
31620,0.0044814018
31621,0.028071694
31622,0.052075826
31623,0.0015777661
31624,0.0049502663
31625,0.06463747
31626,0.008360556
31627,0.016278256
31628,0.023025854
31629,0.06511831
31630,0.00283411
31631,0.056162354
31632,0.006131167
31633,0.046679463
31634,0.02991475
31635,0.022290098
31636,0.016444875
31637,0.29320467
31638,0.050775312
31639,0.0007411844
31640,0.0094794165
31641,0.081681475
31642,0.13460666
31643,0.0059721833
31644,0.017002046
31645,0.011225005
31646,0.0011696601
31647,0.014789577
31648,0.012870592
31649,0.1090255
31650,0.03681711
31651,0.0050225654
31652,0.0013682779
31653,0.20129673
31654,0.07890393
31655,0.068431936
31656,0.015004525
31657,0.0030428201
31658,0.0024399802
31659,0.00047214126
31660,0.0037724627
31661,0.0024390346
31662,0.022715231
31663,0.0073796236
31664,0.038716473
31665,0.006076362
31666,0.08382265
31667,0.8749788
31668,0.2901168
31669,0.11611496
31670,0.028930768
31671,0.0077192937
31672,0.028751133
31673,0.032111384
31674,0.010272038
31675,0.0029985355
31676,0.022663327
31677,0.1495267
31678,0.030608252
31679,0.091628276
31680,0.47231886
31681,0.0026313285
31682,0.0031794899
31683,0.026538517
31684,0.0069801304
31685,0.0033607269
31686,0.004578308
31687,0.0009036888
31688,0.036583025
31689,0.106028534
31690,0.0058040535
31691,0.021600705
31692,0.002940189
31693,0.0118616745
31694,0.023185603
31695,0.039026678
31696,0.25966522
31697,0.0053221467
31698,0.0031488517
31699,0.0009734946
31700,0.082811154
31701,0.14610754
31702,0.008853324
31703,0.0024433322
31704,0.00080399856
31705,0.017769983
31706,0.003326221
31707,0.00062205177
31708,0.06444881
31709,0.00029016085
31710,0.0026717884
31711,0.037351012
31712,0.005824848
31713,0.84015685
31714,0.004445357
31715,0.016613483
31716,0.00096656865
31717,0.58096105
31718,0.0026394175
31719,0.0063868864
31720,0.0062895804
31721,0.12895827
31722,0.0047163814
31723,0.0016102124
31724,0.02350322
31725,0.060948186
31726,0.011053192
31727,0.0012321556
31728,0.3273195
31729,0.060887802
31730,0.003575045
31731,0.033855997
31732,0.022197995
31733,0.0008513862
31734,0.9544116
31735,0.21278507
31736,0.5371108
31737,0.0051765023
31738,0.8253387
31739,0.0052254647
31740,0.007303078
31741,0.4732296
31742,0.0010801845
31743,0.40392527
31744,0.016950417
31745,0.096100226
31746,0.001382767
31747,0.061529398
31748,0.0007302785
31749,0.05004165
31750,0.1329808
31751,0.03379474
31752,0.06264908
31753,0.0636359
31754,0.004599759
31755,0.011013561
31756,0.0038470677
31757,0.030981703
31758,0.013616979
31759,0.00081647973
31760,0.002268047
31761,0.005293693
31762,0.0022529115
31763,0.0035720193
31764,0.684725
31765,0.076360434
31766,0.008710631
31767,0.01354751
31768,0.01128229
31769,0.0073957713
31770,0.0120337345
31771,0.0052831704
31772,0.04110095
31773,0.057031717
31774,0.00023452101
31775,0.001640201
31776,0.2866175
31777,0.06387675
31778,0.79624474
31779,0.00716845
31780,0.045739517
31781,0.00705031
31782,0.021362871
31783,0.05694571
31784,0.04406139
31785,0.001967753
31786,0.52943045
31787,0.094021775
31788,0.0005131933
31789,0.093138866
31790,0.14884269
31791,0.007876066
31792,0.017773004
31793,0.004798586
31794,0.0025832253
31795,0.004381392
31796,0.010713784
31797,0.004383194
31798,0.29978615
31799,0.0045754667
31800,0.0006619895
31801,0.007127682
31802,0.048529964
31803,0.003737479
31804,0.7694199
31805,0.010189558
31806,0.2685453
31807,0.0050339615
31808,0.03360187
31809,0.0036669301
31810,0.005187109
31811,0.00042524768
31812,0.008513834
31813,0.004460657
31814,0.19846188
31815,0.027934523
31816,0.058202326
31817,0.006000088
31818,0.0656886
31819,0.08484508
31820,0.0022639504
31821,0.005342706
31822,0.00537319
31823,0.02582312
31824,0.015431477
31825,0.006431713
31826,0.108296916
31827,0.03033007
31828,0.032462396
31829,0.0057547903
31830,0.04185943
31831,0.006125974
31832,0.7581373
31833,0.0034092679
31834,0.006506584
31835,0.04172719
31836,0.47483608
31837,0.4454631
31838,0.0007997467
31839,0.005575043
31840,0.2722598
31841,0.003926473
31842,0.013822449
31843,0.016525581
31844,0.44148004
31845,0.0517971
31846,0.011528775
31847,0.010928201
31848,0.00042716248
31849,0.0056422534
31850,0.025263436
31851,0.2735822
31852,0.2568212
31853,0.023038574
31854,0.38445854
31855,0.0023457154
31856,0.24696846
31857,0.015396474
31858,0.13224743
31859,0.38694063
31860,0.0018398708
31861,0.009121197
31862,0.013220202
31863,0.31400746
31864,0.3897736
31865,0.15144089
31866,0.08687222
31867,0.008061996
31868,0.48312157
31869,0.5954451
31870,0.009940125
31871,0.11888393
31872,0.64984304
31873,0.029007789
31874,0.0035754323
31875,0.026231375
31876,0.15768921
31877,0.012572424
31878,0.00018916577
31879,0.015254773
31880,0.004399405
31881,0.12648556
31882,0.0013509934
31883,0.049700644
31884,0.002967529
31885,0.013966896
31886,0.007043283
31887,0.07611246
31888,0.18605004
31889,0.0013105395
31890,0.013377629
31891,0.46335447
31892,0.4418051
31893,0.026774356
31894,0.043887008
31895,0.07372416
31896,0.023670271
31897,0.43835425
31898,0.004081189
31899,0.02132632
31900,0.0048259255
31901,0.164514
31902,0.019898124
31903,0.002249239
31904,0.0060035675
31905,0.40558186
31906,0.045423385
31907,0.0024774924
31908,0.0018253095
31909,0.011124294
31910,0.015529964
31911,0.02512502
31912,0.0065714954
31913,0.12555031
31914,0.0023049475
31915,0.07165582
31916,0.009552738
31917,0.0006674894
31918,0.21867545
31919,0.10395616
31920,0.0023228864
31921,0.008927359
31922,0.0009375232
31923,0.07040746
31924,0.011519144
31925,0.0053995377
31926,0.012248439
31927,0.30458745
31928,0.00077562383
31929,0.0063840244
31930,0.090838455
31931,0.001089263
31932,0.008996867
31933,0.013415892
31934,0.0024770363
31935,0.022269432
31936,0.0011002729
31937,0.0047030193
31938,0.07394638
31939,0.006168504
31940,0.081931874
31941,0.0013301914
31942,0.032418057
31943,0.0012930939
31944,0.2777148
31945,0.10715207
31946,0.022973666
31947,0.046216965
31948,0.0072971424
31949,0.053041365
31950,0.0013399451
31951,0.0019287392
31952,0.018291239
31953,0.00070013804
31954,0.027987504
31955,0.021424651
31956,0.038218778
31957,0.108566165
31958,0.0013335154
31959,0.04267486
31960,0.011549932
31961,0.02381582
31962,0.021337762
31963,0.004077311
31964,0.013562462
31965,0.23566419
31966,0.0023277735
31967,0.037253115
31968,0.5308312
31969,0.02775606
31970,0.002178928
31971,0.50140727
31972,0.0205648
31973,0.08530195
31974,0.7649946
31975,0.043211497
31976,0.0048383996
31977,0.027862847
31978,0.81839967
31979,0.045310028
31980,0.019230386
31981,0.0014073176
31982,0.11068874
31983,0.007954044
31984,0.000727731
31985,0.007628228
31986,0.011517934
31987,0.019722385
31988,0.0022357544
31989,0.005205576
31990,0.003777024
31991,0.007879845
31992,0.0013705825
31993,0.014174691
31994,0.011749007
31995,0.0023435492
31996,0.003553527
31997,0.034201466
31998,0.0068496787
31999,0.03989872
32000,0.0058364538
32001,0.003343328
32002,0.13284019
32003,0.060925283
32004,0.010279046
32005,0.049058497
32006,0.0007771798
32007,0.003353517
32008,0.09484381
32009,0.12906724
32010,0.0052795983
32011,0.02134105
32012,0.9525465
32013,0.000470322
32014,0.09188673
32015,0.00066740793
32016,0.3189519
32017,0.07057204
32018,0.025734197
32019,0.0018253461
32020,0.0038038744
32021,0.032539338
32022,0.029286668
32023,0.9157126
32024,0.017590294
32025,0.0015177961
32026,0.06764673
32027,0.12963416
32028,0.0549113
32029,0.010418613
32030,0.0027905644
32031,0.011774391
32032,0.0020885875
32033,0.010593229
32034,0.004308129
32035,0.2169185
32036,0.06647799
32037,0.34644607
32038,0.0014369532
32039,0.00259677
32040,0.82956445
32041,0.17013802
32042,0.45294517
32043,0.0012114103
32044,0.018541822
32045,0.608384
32046,0.019395279
32047,0.05345444
32048,0.010563061
32049,0.011659927
32050,0.04338385
32051,0.38667884
32052,0.058970757
32053,0.0933932
32054,0.012512692
32055,0.004890578
32056,0.046738066
32057,0.0034552864
32058,0.049837176
32059,0.024588706
32060,0.011035318
32061,0.0013678051
32062,0.72077274
32063,0.00675134
32064,0.018306572
32065,0.0040280144
32066,0.11277739
32067,0.000335598
32068,0.01080914
32069,0.003071586
32070,0.072218865
32071,0.44903237
32072,0.024348058
32073,0.22130209
32074,0.0040620565
32075,0.14670356
32076,0.008655033
32077,0.0075292187
32078,0.06556508
32079,0.079068825
32080,0.5050146
32081,0.012043603
32082,0.009027878
32083,0.0022447233
32084,0.40323636
32085,0.017627701
32086,0.023202877
32087,0.22676106
32088,0.016749509
32089,0.2882803
32090,0.040956266
32091,0.6861094
32092,0.0024373888
32093,0.013244329
32094,0.8072466
32095,0.116768956
32096,0.0011083527
32097,0.011959532
32098,0.03017395
32099,0.07894858
32100,0.0057808906
32101,0.037719022
32102,0.01449355
32103,0.003933707
32104,0.009759035
32105,0.0021908612
32106,0.025119571
32107,0.0014262871
32108,0.8898297
32109,0.10965746
32110,0.0022195608
32111,0.0019299707
32112,0.0050790343
32113,0.018364841
32114,0.0042352197
32115,0.00442548
32116,0.16947828
32117,0.0046973308
32118,0.00033254435
32119,0.010066396
32120,0.0060418127
32121,0.041366182
32122,0.0031992139
32123,0.0023340066
32124,0.42372596
32125,0.008264701
32126,0.15867952
32127,0.03816285
32128,0.0006363064
32129,0.005527817
32130,0.003201663
32131,0.03064663
32132,0.07086068
32133,0.0072857663
32134,0.00064549485
32135,0.008463055
32136,0.0015855771
32137,0.041791186
32138,0.003195574
32139,0.030532595
32140,0.020492785
32141,0.083450966
32142,0.019668087
32143,0.29849747
32144,0.00058009586
32145,0.011329643
32146,0.034558658
32147,0.007176641
32148,0.28386912
32149,0.3191339
32150,0.0043505495
32151,0.0030525418
32152,0.673703
32153,0.8468824
32154,0.053065248
32155,0.00078071665
32156,0.22578402
32157,0.00044908293
32158,0.14305362
32159,0.14098112
32160,0.077069536
32161,0.047412667
32162,0.0069220685
32163,0.8781876
32164,0.6593153
32165,0.052699704
32166,0.15907195
32167,0.29362106
32168,0.027195169
32169,0.029874058
32170,0.08799168
32171,0.0016320772
32172,0.0022729696
32173,0.058700837
32174,0.00375538
32175,0.73730797
32176,0.44116324
32177,0.0047019054
32178,0.7863298
32179,0.006457696
32180,0.8015539
32181,0.03945646
32182,0.07094778
32183,0.8191781
32184,0.4374043
32185,0.027706843
32186,0.45038983
32187,0.0016021271
32188,0.082337655
32189,0.04753725
32190,0.0054971646
32191,0.007982963
32192,0.22111885
32193,0.0050851176
32194,0.100445434
32195,0.002544984
32196,0.005173907
32197,0.0215792
32198,0.04403644
32199,0.08820553
32200,0.018233426
32201,0.007543028
32202,0.011780479
32203,0.13921499
32204,0.58045524
32205,0.0011177048
32206,0.07534323
32207,0.0012634239
32208,0.038419176
32209,0.26993975
32210,0.018282866
32211,0.0114271855
32212,0.0019458437
32213,0.034508675
32214,0.0282922
32215,0.0015029766
32216,0.00035032767
32217,0.0014264549
32218,0.002138132
32219,0.006904152
32220,0.0018082245
32221,0.006895297
32222,0.004111819
32223,0.08289289
32224,0.0010945168
32225,0.0023311547
32226,0.017504407
32227,0.0003542524
32228,0.0029808288
32229,0.12301244
32230,0.71061414
32231,0.009156306
32232,0.029271988
32233,0.004036076
32234,0.005086937
32235,0.003873731
32236,0.00966075
32237,0.048152197
32238,0.0040272074
32239,0.06666448
32240,0.0641154
32241,0.03616171
32242,0.39388463
32243,0.007012605
32244,0.01715465
32245,0.019700058
32246,0.053789098
32247,0.0013244251
32248,0.0022690077
32249,0.041717313
32250,0.12518038
32251,0.0031964278
32252,0.0035310474
32253,0.0062548723
32254,0.0996366
32255,0.11137962
32256,0.17129754
32257,0.015639465
32258,0.012514667
32259,0.005941063
32260,0.03822562
32261,0.0025033178
32262,0.058758225
32263,0.0072201747
32264,0.24142286
32265,0.015242223
32266,0.030917495
32267,0.0068466533
32268,0.09468062
32269,0.006064876
32270,0.0011000345
32271,0.023106404
32272,0.034238547
32273,0.0037964822
32274,0.024504045
32275,0.0022701349
32276,0.005691115
32277,0.0015054689
32278,0.014509722
32279,0.010811633
32280,0.022363223
32281,0.20015252
32282,0.048372276
32283,0.81995094
32284,0.01721832
32285,0.019448785
32286,0.017583497
32287,0.04922287
32288,0.02498377
32289,0.0010054182
32290,0.34340483
32291,0.004252004
32292,0.11845243
32293,0.0008489596
32294,0.009032214
32295,0.09922691
32296,0.0039239028
32297,0.013118394
32298,0.022783667
32299,0.9283891
32300,0.0288908
32301,0.16247667
32302,0.0030712294
32303,0.011128576
32304,0.11220763
32305,0.0069079646
32306,0.06969611
32307,0.0005163338
32308,0.003671485
32309,0.03011386
32310,0.06854381
32311,0.006602989
32312,0.008411959
32313,0.8487452
32314,0.008324604
32315,0.0017058159
32316,0.7044685
32317,0.012655509
32318,0.005287836
32319,0.007277666
32320,0.0101771485
32321,0.28881446
32322,0.03171921
32323,0.0036962596
32324,0.0077413563
32325,0.07309081
32326,0.0705331
32327,0.009301361
32328,0.0049759573
32329,0.0036317897
32330,0.30071515
32331,0.002929005
32332,0.0009844913
32333,0.02533382
32334,0.0033972112
32335,0.002247768
32336,0.35650542
32337,0.0072023817
32338,0.0012631292
32339,0.091228776
32340,0.04629629
32341,0.10660652
32342,0.13921499
32343,0.0131438095
32344,0.0020260706
32345,0.02986896
32346,0.0064541297
32347,0.014506858
32348,0.0073680645
32349,0.0011858727
32350,0.073849164
32351,0.011918071
32352,0.1720491
32353,0.0025169153
32354,0.0060400777
32355,0.110889845
32356,0.009908541
32357,0.0048418078
32358,0.08624864
32359,0.004264323
32360,0.0048239864
32361,0.00992767
32362,0.045472782
32363,0.009450653
32364,0.16221224
32365,0.009549193
32366,0.007778898
32367,0.0045405068
32368,0.0037548714
32369,0.81731576
32370,0.007170446
32371,0.0010172863
32372,0.10534263
32373,0.011450496
32374,0.04854579
32375,0.40050375
32376,0.0069411914
32377,0.013369022
32378,0.0004990546
32379,0.0043029105
32380,0.0044492055
32381,0.0011472437
32382,0.0037394627
32383,0.0011910383
32384,0.06453994
32385,0.004276391
32386,0.41239834
32387,0.0044547385
32388,0.02784823
32389,0.004193975
32390,0.024729468
32391,0.18202636
32392,0.034899697
32393,0.044509746
32394,0.021741014
32395,0.17542197
32396,0.7076595
32397,0.019873898
32398,0.008690914
32399,0.002082739
32400,0.32543913
32401,0.17351405
32402,0.0047064
32403,0.00015411145
32404,0.009566806
32405,0.0033778755
32406,0.008336752
32407,0.004788809
32408,0.119995154
32409,0.2588227
32410,0.009732234
32411,0.771058
32412,0.01044823
32413,0.22773184
32414,0.0044977823
32415,0.007559123
32416,0.007841508
32417,0.005890175
32418,0.0008463411
32419,0.041424755
32420,0.0020018553
32421,0.038905047
32422,0.8078527
32423,0.012972071
32424,0.0014790869
32425,0.05552447
32426,0.00306827
32427,0.08595253
32428,0.15000978
32429,0.0071064075
32430,0.0108244
32431,0.005145673
32432,0.01907448
32433,0.015574667
32434,0.005951151
32435,0.0056160833
32436,0.0052028135
32437,0.0020624353
32438,0.32441425
32439,0.0027908457
32440,0.0041760723
32441,0.0036192238
32442,0.033460036
32443,0.017799428
32444,0.03100477
32445,0.013296065
32446,0.031933647
32447,0.018934019
32448,0.4025089
32449,0.0033712732
32450,0.00084828277
32451,0.44771478
32452,0.001453797
32453,0.009281211
32454,0.007929355
32455,0.0015571084
32456,0.018367523
32457,0.0034175715
32458,0.0033698268
32459,0.059090964
32460,0.0022375986
32461,0.0021484247
32462,0.009642701
32463,0.0009222557
32464,0.0021204513
32465,0.06315689
32466,0.04508957
32467,0.0036246136
32468,0.006593381
32469,0.02223597
32470,0.79433703
32471,0.018005477
32472,0.0094781
32473,0.30492428
32474,0.054583732
32475,0.008072519
32476,0.030233007
32477,0.0022485638
32478,0.03690222
32479,0.0041307146
32480,0.01860305
32481,0.00092355715
32482,0.42678198
32483,0.005423825
32484,0.007922085
32485,0.033099543
32486,0.1764956
32487,0.14474976
32488,0.0019994979
32489,0.0013810371
32490,0.12415083
32491,0.5793567
32492,0.022258949
32493,0.29723874
32494,0.011563212
32495,0.0015708138
32496,0.015032679
32497,0.07839234
32498,0.7565331
32499,0.0061296537
32500,0.003465544
32501,0.0105616655
32502,0.0214122
32503,0.007283669
32504,0.00778834
32505,0.00070451805
32506,0.0015519467
32507,0.7096988
32508,0.021181248
32509,0.17007561
32510,0.14278948
32511,0.33119246
32512,0.010690236
32513,0.0040668435
32514,0.0065753968
32515,0.041725647
32516,0.0032758631
32517,0.2911339
32518,0.04561894
32519,0.5874768
32520,0.29729825
32521,0.24551313
32522,0.02299421
32523,0.006175193
32524,0.032840606
32525,0.079228394
32526,0.0010955851
32527,0.019403469
32528,0.0068042628
32529,0.09884257
32530,0.04270429
32531,0.0056304624
32532,0.012672137
32533,0.002016218
32534,0.015702212
32535,0.04885533
32536,0.7316317
32537,0.017583381
32538,0.00069995556
32539,0.0055755456
32540,0.0012630029
32541,0.04598597
32542,0.053000405
32543,0.3787163
32544,0.0012422072
32545,0.12417589
32546,0.013981134
32547,0.0022177326
32548,0.05507715
32549,0.13752009
32550,0.38814467
32551,0.0034525078
32552,0.0037860638
32553,0.004362436
32554,0.0006867507
32555,0.013596698
32556,0.008292058
32557,0.045434054
32558,0.0152286
32559,0.1170883
32560,0.10297006
32561,0.00956902
32562,0.009941964
32563,0.21696728
32564,0.007699231
32565,0.085505925
32566,0.954433
32567,0.12467232
32568,0.009284263
32569,0.0021210627
32570,0.014162716
32571,0.0086554345
32572,0.0030975214
32573,0.011068731
32574,0.0029644296
32575,0.0043125334
32576,0.04933286
32577,0.953621
32578,0.2408404
32579,0.017615939
32580,0.0031735003
32581,0.09255361
32582,0.39652824
32583,0.017307797
32584,0.13619168
32585,0.17479391
32586,0.0014557351
32587,0.5128197
32588,0.030067189
32589,0.005709111
32590,0.05573035
32591,0.0122265415
32592,0.049760744
32593,0.010844683
32594,0.0063962135
32595,0.016052132
32596,0.009739107
32597,0.026741669
32598,0.08738992
32599,0.006898818
32600,0.0002763918
32601,0.06075019
32602,0.044092942
32603,0.03596561
32604,0.0069165314
32605,0.13102193
32606,0.002177905
32607,0.046063792
32608,0.006123405
32609,0.002351418
32610,0.027818646
32611,0.32874283
32612,0.018415818
32613,0.34476954
32614,0.0037631823
32615,0.0068520857
32616,0.005359731
32617,0.16034837
32618,0.0013213804
32619,0.05241778
32620,0.0045788363
32621,0.4458103
32622,0.37540272
32623,0.01207243
32624,0.010366351
32625,0.0316507
32626,0.82919425
32627,0.28371316
32628,0.0066043027
32629,0.056316625
32630,0.024939453
32631,0.004388626
32632,0.017354144
32633,0.0007975233
32634,0.0019928082
32635,0.009392204
32636,0.0020573451
32637,0.039955582
32638,0.0028217942
32639,0.0019841318
32640,0.0031293035
32641,0.15270603
32642,0.040132243
32643,0.0007022082
32644,0.000993555
32645,0.007385778
32646,0.51969904
32647,0.0048108413
32648,0.02925838
32649,0.052136812
32650,0.03196034
32651,0.17206305
32652,0.030697292
32653,0.0025156252
32654,0.016541615
32655,0.0013789533
32656,0.007170328
32657,0.0039087906
32658,0.003817806
32659,0.006599174
32660,0.2318725
32661,0.0040382463
32662,0.0012328823
32663,0.0011105711
32664,0.0027285693
32665,0.0064516594
32666,0.08280105
32667,0.013437184
32668,0.19487712
32669,0.031910896
32670,0.0024178687
32671,0.005568512
32672,0.09359871
32673,0.10339281
32674,0.01187978
32675,0.020316532
32676,0.064420104
32677,0.035447508
32678,0.011850786
32679,0.01342019
32680,0.39803657
32681,0.06793486
32682,0.010861862
32683,0.02958261
32684,0.0028592518
32685,0.03424799
32686,0.08718892
32687,0.000490822
32688,0.03654461
32689,0.17972669
32690,0.011446179
32691,0.0003040571
32692,0.00074143946
32693,0.0013038999
32694,0.13916504
32695,0.001709263
32696,0.030201813
32697,0.0033508982
32698,0.063760124
32699,0.74411607
32700,0.0056314105
32701,0.6590248
32702,0.014472852
32703,0.008746446
32704,0.011731447
32705,0.018492268
32706,0.0034646678
32707,0.009623253
32708,0.017175589
32709,0.002080518
32710,0.062661
32711,0.00049276516
32712,0.008116878
32713,0.0011087502
32714,0.005545979
32715,0.00079855527
32716,0.14273223
32717,0.01614719
32718,0.02338494
32719,0.045996223
32720,0.043599576
32721,0.009182342
32722,0.048247915
32723,0.039810624
32724,0.03952763
32725,0.0034784288
32726,0.054859113
32727,0.11621308
32728,0.140655
32729,0.02269771
32730,0.0015687997
32731,0.0017653628
32732,0.009451478
32733,0.012648098
32734,0.00067636865
32735,0.0051842136
32736,0.051008917
32737,0.0045742486
32738,0.006886545
32739,0.0027106663
32740,0.00039219487
32741,0.018116862
32742,0.009782915
32743,0.04554364
32744,0.021912988
32745,0.0021313366
32746,0.009543439
32747,0.9779066
32748,0.002991112
32749,0.0007213263
32750,0.020062149
32751,0.011493226
32752,0.76448363
32753,0.0026807385
32754,0.0027446041
32755,0.0071571013
32756,0.009611872
32757,0.0016013623
32758,0.027874185
32759,0.03320684
32760,0.0017493388
32761,0.01121489
32762,0.034091122
32763,0.0044083404
32764,0.011850501
32765,0.0031980933
32766,0.0047712494
32767,0.056592327
32768,0.00582869
32769,0.0011760533
32770,0.012853083
32771,0.051525693
32772,0.00049466005
32773,0.003041737
32774,0.009494817
32775,0.0011416863
32776,0.014262043
32777,0.0036813691
32778,0.13806988
32779,0.92707443
32780,0.0152260335
32781,0.005023988
32782,0.0123835625
32783,0.043876033
32784,0.21062107
32785,0.006782867
32786,0.2383026
32787,0.9838537
32788,0.0047583063
32789,0.74742967
32790,0.0007855776
32791,0.06682661
32792,0.011747684
32793,0.05382597
32794,0.0016168647
32795,0.3640066
32796,0.0129147945
32797,0.02641025
32798,0.008875415
32799,0.0019679852
32800,0.55817294
32801,0.048549343
32802,0.07880518
32803,0.7729527
32804,0.017367436
32805,0.005155305
32806,0.01596393
32807,0.38280427
32808,0.027801417
32809,0.010684364
32810,0.0053981217
32811,0.12455384
32812,0.36864194
32813,0.0072138235
32814,0.32480726
32815,0.0034019302
32816,0.011425118
32817,0.016532356
32818,0.0021002067
32819,0.5380308
32820,0.00086094206
32821,0.0018303599
32822,0.15608871
32823,0.0006192054
32824,0.010680252
32825,0.00812283
32826,0.047148038
32827,0.0033493934
32828,0.02236694
32829,0.1761288
32830,0.13896884
32831,0.06304747
32832,0.004760904
32833,0.0038595777
32834,0.25808457
32835,0.010617771
32836,0.04659611
32837,0.01617129
32838,0.010383933
32839,0.022061653
32840,0.37832314
32841,0.024834812
32842,0.13779537
32843,0.014479873
32844,0.023514172
32845,0.0016559124
32846,0.0036818483
32847,0.75634754
32848,0.0120261
32849,0.003079791
32850,0.15750445
32851,0.08178335
32852,0.0047239237
32853,0.0013080549
32854,0.0064132796
32855,0.21188353
32856,0.0007254335
32857,0.045979593
32858,0.02678034
32859,0.006032044
32860,0.093748875
32861,0.016319677
32862,0.65804636
32863,0.0043046353
32864,0.07833792
32865,0.039350398
32866,0.0019144891
32867,0.005873794
32868,0.17150009
32869,0.08633958
32870,0.19447096
32871,0.0057236273
32872,0.8895418
32873,0.31156915
32874,0.0013646479
32875,0.004041888
32876,0.19832677
32877,0.001116563
32878,0.0008081911
32879,0.00835218
32880,0.035677753
32881,0.0043769307
32882,0.0022431135
32883,0.08934616
32884,0.061217733
32885,0.018940216
32886,0.008154656
32887,0.0005054182
32888,0.035718117
32889,0.068976335
32890,0.030016342
32891,0.013192178
32892,0.030129759
32893,0.021662643
32894,0.005890086
32895,0.9307117
32896,0.17544639
32897,0.0003752171
32898,0.003080277
32899,0.8196126
32900,0.042491898
32901,0.012843618
32902,0.03748471
32903,0.016034285
32904,0.00026399913
32905,0.0076700477
32906,0.033421088
32907,0.001618582
32908,0.11428796
32909,0.03854181
32910,0.12206941
32911,0.016897421
32912,0.002140572
32913,0.003809958
32914,0.061769314
32915,0.9722695
32916,0.0063999537
32917,0.00016701834
32918,0.054645695
32919,0.028251506
32920,0.012145997
32921,0.0888548
32922,0.8864818
32923,0.004712866
32924,0.009462556
32925,0.0015095364
32926,0.17309155
32927,0.035682324
32928,0.07358649
32929,0.14828362
32930,0.0029103872
32931,0.14473473
32932,0.001385728
32933,0.0007089154
32934,0.14567664
32935,0.0141205285
32936,0.0020769888
32937,0.52049166
32938,0.0028586169
32939,0.084126085
32940,0.08461786
32941,0.0035668432
32942,0.24479386
32943,0.0014747889
32944,0.020199448
32945,0.43809673
32946,0.008262884
32947,0.012665719
32948,0.4982966
32949,0.009651188
32950,0.47524992
32951,0.0006789384
32952,0.032605458
32953,0.47795025
32954,0.008784102
32955,0.088935494
32956,0.020190317
32957,0.047993165
32958,0.21685392
32959,0.003495143
32960,0.7186169
32961,0.09284234
32962,0.011461582
32963,0.0040300367
32964,0.76313984
32965,0.0024844585
32966,0.006806023
32967,0.019464172
32968,0.03878586
32969,0.3993988
32970,0.011799552
32971,0.26833236
32972,0.0019016475
32973,0.47592402
32974,0.017054291
32975,0.021973798
32976,0.21296388
32977,0.012815253
32978,0.013456712
32979,0.30081812
32980,0.0077202576
32981,0.00056076876
32982,0.0063148495
32983,0.018006649
32984,0.03863046
32985,0.014976729
32986,0.008542581
32987,0.0032920858
32988,0.13593093
32989,0.06184286
32990,0.0009320986
32991,0.037769645
32992,0.004893282
32993,0.001066763
32994,0.3503739
32995,0.0067286817
32996,0.13012804
32997,0.019913362
32998,0.36637
32999,0.015233735
33000,0.005319951
33001,0.17836945
33002,0.7670582
33003,0.006017532
33004,0.9853843
33005,0.02587154
33006,0.006054959
33007,0.008515843
33008,0.06199999
33009,0.8609076
33010,0.22339423
33011,0.00046276546
33012,0.032822166
33013,0.0061157923
33014,0.051117916
